"Inoculum","ESV","CS_duo","CS_type_duo","CS1","CS2","ab_obs_mean","ab_obs_se","ab_pred_mean","ab_pred_se"
1,"Pseudomonas.21","glucose_fumarate","SA","glucose","fumarate",0,0,0.00100835933333333,0.00017021798821842
1,"Pseudomonas.21","glucose_glutamine","SA","glucose","glutamine",0.00375730575,0.00375730575,0.000859372,0.00019833121168534
1,"Pseudomonas.21","glucose_glycerol","SS","glucose","glycerol",0,0,0.0012303517,0.000236787962239781
1,"Pseudomonas.21","glucose_glycine","SA","glucose","glycine",0,0,0.001157117,0.000277807562653879
1,"Pseudomonas.21","glucose_ribose","SS","glucose","ribose",4.63865e-05,4.63865e-05,0.0035396298125,0.00116152746837459
1,"Pseudomonas.21","succinate_benzoate","AA","succinate","benzoate",0.14957324425,0.0972812324805168,0.13914473,0.0374419035467084
1,"Pseudomonas.21","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.0516819258125,0.0229024523305701
1,"Pseudomonas.21","succinate_fructose","SA","succinate","fructose",0.0001391595,0.0001391595,0.0507757083375,0.0225264939990033
1,"Pseudomonas.21","succinate_fumarate","AA","succinate","fumarate",0.00025512575,0.000148509261219839,0.04133737839375,0.0182193637962762
1,"Pseudomonas.21","succinate_glutamine","AA","succinate","glutamine",0.001322015,0.000993707144273654,0.05490739746875,0.0242957577093386
1,"Pseudomonas.21","succinate_glycerol","SA","succinate","glycerol",0.00531125325,0.00521889255823537,0.0588097375125,0.0260521409482452
1,"Pseudomonas.21","succinate_glycine","AA","succinate","glycine",0,0,0.0646298634166667,0.0333735002767145
1,"Pseudomonas.21","succinate_ribose","SA","succinate","ribose",0.10613229425,0.0490677300939774,0.06239968325,0.0264027499825511
1,"Pseudomonas.26","glucose_benzoate","SA","glucose","benzoate",0.001484368,0.000556638,0,0
1,"Pseudomonas.27","glucose_benzoate","SA","glucose","benzoate",0,0,0.00020371575,3.57105861679048e-05
1,"Pseudomonas.27","glucose_fructose","SS","glucose","fructose",0,0,0.0001940705,2.68024244861045e-06
1,"Pseudomonas.27","glucose_glutamine","SA","glucose","glutamine",0,0,0.00076496075,0.00018405504403834
1,"Pseudomonas.27","glucose_glycine","SA","glucose","glycine",0,0,0.00043149125,7.24388390730415e-06
1,"Pseudomonas.27","glucose_ribose","SS","glucose","ribose",0,0,0.0002967095,4.67983301874472e-06
1,"Pseudomonas.27","succinate_benzoate","AA","succinate","benzoate",0,0,0.000323893583333333,4.56350254105228e-05
1,"Pseudomonas.27","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.0001855095,1.99334405173102e-05
1,"Pseudomonas.27","succinate_fructose","SA","succinate","fructose",0,0,0.0002284455,3.13645342605838e-05
1,"Pseudomonas.27","succinate_fumarate","AA","succinate","fumarate",0,0,0.0001492115,1.55367778466818e-05
1,"Pseudomonas.27","succinate_glutamine","AA","succinate","glutamine",0,0,0.000671809833333333,0.000164263162602696
1,"Pseudomonas.27","succinate_glycerol","SA","succinate","glycerol",0,0,0.000209570875,2.28851243788854e-05
1,"Pseudomonas.27","succinate_glycine","AA","succinate","glycine",0,0,0.000403214375,7.63231354708709e-05
1,"Pseudomonas.27","succinate_ribose","SA","succinate","ribose",0,0,0.0002962999,4.54635247507885e-05
1,"Pseudomonas.31","glucose_benzoate","SA","glucose","benzoate",0.0008813435,0.000297018522439679,0.0024610326875,0.000560507982539089
1,"Pseudomonas.31","glucose_cellobiose","SS","glucose","cellobiose",0.0002319325,0.0002319325,0.0014948398125,0.000406566592927174
1,"Pseudomonas.31","glucose_fructose","SS","glucose","fructose",0.00011596625,0.00011596625,0.00138133175,0.000394111137905842
1,"Pseudomonas.31","glucose_fumarate","SA","glucose","fumarate",0.16390667025,0.0184100570195227,0.1726823928125,0.00575149391110854
1,"Pseudomonas.31","glucose_glutamine","SA","glucose","glutamine",0.00122924225,0.000558406895979741,0.001770738875,0.000460706208480224
1,"Pseudomonas.31","glucose_glycerol","SS","glucose","glycerol",0.0001391595,0.0001391595,0.00144131425,0.000443456692082868
1,"Pseudomonas.31","glucose_glycine","SA","glucose","glycine",0.0203791323333333,0.012763433552033,0.0882820171666667,0.0330034470869479
1,"Pseudomonas.31","glucose_ribose","SS","glucose","ribose",0.000371092,0.000371092,0.0029887613125,0.000813338821762691
1,"Pseudomonas.31","succinate_benzoate","AA","succinate","benzoate",0.001206049,0.000444923677912291,0.0037574296875,0.000572260377766513
1,"Pseudomonas.31","succinate_cellobiose","SA","succinate","cellobiose",0.00150756125,0.00057983125,0.002331871,0.000393690414431759
1,"Pseudomonas.31","succinate_fructose","SA","succinate","fructose",0.00085815025,0.000319977201696302,0.002198592875,0.000379504862108795
1,"Pseudomonas.31","succinate_fumarate","AA","succinate","fumarate",0.1167316075,0.0197324369578827,0.1817095218125,0.00637027977733401
1,"Pseudomonas.31","succinate_glutamine","AA","succinate","glutamine",0.3217599035,0.0150129113788851,0.0026756495625,0.000460629068668408
1,"Pseudomonas.31","succinate_glycerol","SA","succinate","glycerol",0,0,0.002385546625,0.000430421125450053
1,"Pseudomonas.31","succinate_glycine","AA","succinate","glycine",0.199152673333333,0.0992054760205505,0.0957879209166667,0.0355768075228892
1,"Pseudomonas.31","succinate_ribose","SA","succinate","ribose",0.000834957,0.000342967447769707,0.00404929275,0.000849674545696961
1,"Pseudomonas.34","glucose_benzoate","SA","glucose","benzoate",0,0,0.0011010297,0.000237661300977956
1,"Pseudomonas.34","glucose_cellobiose","SS","glucose","cellobiose",0.00011596625,0.00011596625,0.0001139008125,5.09496899473898e-05
1,"Pseudomonas.34","glucose_fructose","SS","glucose","fructose",0,0,0.0006850355,0.000111264490677669
1,"Pseudomonas.34","glucose_fumarate","SA","glucose","fumarate",0.090476853,0.0298371865133969,0.003893660125,0.00105745326330728
1,"Pseudomonas.34","glucose_glutamine","SA","glucose","glutamine",0,0,0.00131029915384615,0.000104200642890928
1,"Pseudomonas.34","glucose_glycerol","SS","glucose","glycerol",0.000278319,0.00016509076344595,0.0038453195,0.000629893404435895
1,"Pseudomonas.34","glucose_glycine","SA","glucose","glycine",0.079908464,0.0405108344934901,0.00013767575,7.19156165271963e-05
1,"Pseudomonas.34","glucose_ribose","SS","glucose","ribose",0.057959922,0.0576510933673149,0.022262560625,0.00576787009127731
1,"Pseudomonas.34","succinate_benzoate","AA","succinate","benzoate",0,0,0.00102429058333333,0.000235689994901092
1,"Pseudomonas.34","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00027643325,2.95631925915547e-05
1,"Pseudomonas.34","succinate_fructose","SA","succinate","fructose",9.2773e-05,9.2773e-05,0.0004709748125,0.000109957933257762
1,"Pseudomonas.34","succinate_fumarate","AA","succinate","fumarate",0.193918731,0.0417871906777613,0.004096062125,0.00110965163599348
1,"Pseudomonas.34","succinate_glutamine","AA","succinate","glutamine",0,0,0.00131443407142857,0.000133888130741715
1,"Pseudomonas.34","succinate_glycerol","SA","succinate","glycerol",0.013382503,0.0132590941704767,0.0041309715625,0.000675792195945439
1,"Pseudomonas.34","succinate_glycine","AA","succinate","glycine",0,0,0.000338531166666667,4.1393552868707e-05
1,"Pseudomonas.34","succinate_ribose","SA","succinate","ribose",0,0,0.0238205655625,0.0061851152796011
1,"Pseudomonas.36","glucose_glycine","SA","glucose","glycine",0,0,0.002157456,3.62187813502884e-05
1,"Pseudomonas.36","succinate_glutamine","AA","succinate","glutamine",0.00278319,0,0,0
1,"Pseudomonas.36","succinate_glycine","AA","succinate","glycine",0.007607385,0.00417203469035709,0.000772743666666667,0.000330650224108804
1,"Pseudomonas.41","glucose_fumarate","SA","glucose","fumarate",0.02820298725,0.0029104211277583,0.0359288554375,0.00134584158106623
1,"Pseudomonas.41","succinate_fumarate","AA","succinate","fumarate",0.0222887095,0.00468501652656641,0.037682300625,0.00146917792773499
1,"Pseudomonas.8","glucose_benzoate","SA","glucose","benzoate",0,0,0.00070062775,5.13609010677139e-05
1,"Pseudomonas.8","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.000419623,7.6339657317537e-05
1,"Pseudomonas.8","glucose_fructose","SS","glucose","fructose",0,0,0.00012682225,2.40761768490487e-07
1,"Pseudomonas.8","glucose_fumarate","SA","glucose","fumarate",0,0,0.000104152,4.96102475973127e-07
1,"Pseudomonas.8","glucose_glutamine","SA","glucose","glutamine",0.00020873925,0.00020873925,0.0001810483125,6.78030257289893e-05
1,"Pseudomonas.8","glucose_glycerol","SS","glucose","glycerol",0.001600334,0.001600334,0.003805486125,0.0011167566699284
1,"Pseudomonas.8","glucose_glycine","SA","glucose","glycine",9.2773e-05,9.2773e-05,3.93601666666667e-05,2.0560672852167e-05
1,"Pseudomonas.8","glucose_ribose","SS","glucose","ribose",0,0,0.000366334153846154,2.95199870695732e-05
1,"Pseudomonas.8","succinate_benzoate","AA","succinate","benzoate",0,0,0.00071214325,5.05989823940413e-05
1,"Pseudomonas.8","succinate_cellobiose","SA","succinate","cellobiose",0.000278319,0.000278319,0.0003278098125,7.7613221172857e-05
1,"Pseudomonas.8","succinate_fructose","SA","succinate","fructose",0.000463865,0,0,0
1,"Pseudomonas.8","succinate_glutamine","AA","succinate","glutamine",0,0,0.00062681425,2.17539364306593e-05
1,"Pseudomonas.8","succinate_glycerol","SA","succinate","glycerol",0.034766676,0.0107397419129972,0.0040323904375,0.00119787363298757
1,"Pseudomonas.8","succinate_ribose","SA","succinate","ribose",0,0,0.000372624166666667,1.45604721581126e-05
1,"Pseudoxanthomonas","succinate_fumarate","AA","succinate","fumarate",0.000371092,0,0,0
1,"Pseudoxanthomonas.4","glucose_glycine","SA","glucose","glycine",0,0,0.001023621625,2.13939243853228e-05
1,"Pseudoxanthomonas.4","succinate_benzoate","AA","succinate","benzoate",0,0,5.7592275e-05,3.22226117381749e-06
1,"Pseudoxanthomonas.4","succinate_cellobiose","SA","succinate","cellobiose",0,0,3.9694975e-05,4.78306199651437e-07
1,"Pseudoxanthomonas.4","succinate_fructose","SA","succinate","fructose",0,0,3.90703e-05,7.88853281669027e-08
1,"Pseudoxanthomonas.4","succinate_fumarate","AA","succinate","fumarate",4.64e-05,2.67890524903986e-05,7.93133125e-06,3.54717711352655e-06
1,"Pseudoxanthomonas.4","succinate_glutamine","AA","succinate","glutamine",0,0,4.1998625e-05,1.15567291752107e-06
1,"Pseudoxanthomonas.4","succinate_glycerol","SA","succinate","glycerol",0,0,4.502975e-05,1.85903041484892e-07
1,"Pseudoxanthomonas.4","succinate_glycine","AA","succinate","glycine",0.000309243333333333,0.000154621666666667,0.000746977616666667,0.000158787944813854
1,"Pseudoxanthomonas.4","succinate_ribose","SA","succinate","ribose",0,0,4.5505425e-05,8.89495899723545e-07
1,"Raoultella","glucose_benzoate","SA","glucose","benzoate",0.00296873525,0.000459202686174884,0.4640254063125,0.0147059793875725
1,"Raoultella","glucose_cellobiose","SS","glucose","cellobiose",0.78576398575,0.0170733118452961,0.746068545875,0.00876583214700066
1,"Raoultella","glucose_fructose","SS","glucose","fructose",0.818999907,0.0146214364741538,0.7689854400625,0.00841204877049064
1,"Raoultella","glucose_fumarate","SA","glucose","fumarate",0.00405881775,0.000379453667345869,0.2934966220625,0.00626113419428677
1,"Raoultella","glucose_glutamine","SA","glucose","glutamine",0.31039521325,0.0985905318732812,0.349120916,0.00853187321726547
1,"Raoultella","glucose_glycerol","SS","glucose","glycerol",0.742578161,0.0343819437144935,0.384573506375,0.00959260866588705
1,"Raoultella","glucose_glycine","SA","glucose","glycine",0.484769768333333,0.0884459142749094,0.398906552166667,0.0102906230521935
1,"Raoultella","glucose_ribose","SS","glucose","ribose",0.523170053,0.0629104976670427,0.405348838375,0.00946947991921874
1,"Raoultella","succinate_benzoate","AA","succinate","benzoate",0.0020178125,0.000709955710068534,0.02154353025,0.0023040063633869
1,"Raoultella","succinate_cellobiose","SA","succinate","cellobiose",0.46989516675,0.0393380976157964,0.452202394625,0.00808254728798178
1,"Raoultella","succinate_fructose","SA","succinate","fructose",0.625985713,0.111820233544153,0.4809171741875,0.0074715309140766
1,"Raoultella","succinate_fumarate","AA","succinate","fumarate",0.03836162925,0.00602840012291991,0.0343604899375,0.0025277238125203
1,"Raoultella","succinate_glutamine","AA","succinate","glutamine",0.013753595,0.00324315889141839,0.01344659775,0.00135207104928198
1,"Raoultella","succinate_glycerol","SA","succinate","glycerol",0.36431951,0.0391138903691402,0.028183846,0.00538744518537863
1,"Raoultella","succinate_glycine","AA","succinate","glycine",0.00222655166666667,0.000668995385832203,0.0118106995833333,0.00172390080022519
1,"Raoultella","succinate_ribose","SA","succinate","ribose",0,0,0.046843974375,0.00570507050900887
1,"Rhizobium.1","glucose_benzoate","SA","glucose","benzoate",2.32e-05,2.32e-05,0.00011739719375,2.26566836509385e-05
1,"Rhizobium.1","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.0001442316375,1.74659101603456e-05
1,"Rhizobium.1","glucose_fumarate","SA","glucose","fumarate",2.32e-05,2.32e-05,0.0005760495625,7.83539028916752e-05
1,"Rhizobium.1","glucose_glutamine","SA","glucose","glutamine",0,0,0.04291869425,0.00580197773579372
1,"Rhizobium.1","glucose_glycine","SA","glucose","glycine",6.18486666666667e-05,6.18486666666667e-05,0.00020667175,3.17661363590808e-05
1,"Rhizobium.1","glucose_ribose","SS","glucose","ribose",0,0,0.0003814835,6.0168001531822e-06
1,"Rhizobium.1","succinate_benzoate","AA","succinate","benzoate",4.63865e-05,4.63865e-05,0.0358491588125,0.0082189899522155
1,"Rhizobium.1","succinate_cellobiose","SA","succinate","cellobiose",0.00016235275,0.00016235275,0.0252589563125,0.00580813616860661
1,"Rhizobium.1","succinate_fructose","SA","succinate","fructose",0.00020873925,0.00020873925,0.0248064165,0.00572154136921043
1,"Rhizobium.1","succinate_fumarate","AA","succinate","fumarate",0.0006262245,0.00032662887795491,0.02094015725,0.00471231946408604
1,"Rhizobium.1","succinate_glutamine","AA","succinate","glutamine",4.63865e-05,4.63865e-05,0.0722104075,0.00847642883545526
1,"Rhizobium.1","succinate_glycerol","SA","succinate","glycerol",0.0001391595,0.0001391595,0.0283755081875,0.00652073643277709
1,"Rhizobium.1","succinate_glycine","AA","succinate","glycine",0,0,0.0311014555833333,0.0082671659890717
1,"Rhizobium.1","succinate_ribose","SA","succinate","ribose",0,0,0.02875865575,0.00658998399609509
1,"Rhizobium.3","glucose_fumarate","SA","glucose","fumarate",0,0,0.0018501,0.000301008715229361
1,"Rhizobium.3","succinate_fumarate","AA","succinate","fumarate",0.000742184,0.000742184,0.001455580125,0.00031990101825295
1,"Rosenbergiella","glucose_benzoate","SA","glucose","benzoate",0,0,0.10755443425,0.00400233311090043
1,"Rosenbergiella","glucose_cellobiose","SS","glucose","cellobiose",0.0549448,0.0177947827230396,0.0767744805,0.00249230637226636
1,"Rosenbergiella","glucose_fructose","SS","glucose","fructose",0.02852769275,0.0181926733992737,0.075687324375,0.00243460140815188
1,"Rosenbergiella","glucose_fumarate","SA","glucose","fumarate",0.0256749235,0.0164331473508141,0.1104260079375,0.00349903906723321
1,"Rosenbergiella","glucose_glutamine","SA","glucose","glutamine",0.03956767775,0.020273267666324,0.081772509625,0.00275965751093509
1,"Rosenbergiella","glucose_glycerol","SS","glucose","glycerol",0.02112904725,0.00541211641392729,0.206190325125,0.0126030147127058
1,"Rosenbergiella","glucose_glycine","SA","glucose","glycine",0.114667409,0.0307430597656263,0.0950588689166667,0.00340918848511959
1,"Rosenbergiella","glucose_ribose","SS","glucose","ribose",0.26412468675,0.014953295661796,0.3891735630625,0.0203580607407104
1,"Rosenbergiella","succinate_benzoate","AA","succinate","benzoate",0.00099730975,0.000399705232805454,0.0027462629375,0.000578662550560777
1,"Rosenbergiella","succinate_cellobiose","SA","succinate","cellobiose",0.0036181465,0.0021056947720347,0.0011113945625,0.0003747639078219
1,"Rosenbergiella","succinate_fructose","SA","succinate","fructose",0,0,0.002187923,0.000490222532560105
1,"Rosenbergiella","succinate_fumarate","AA","succinate","fumarate",0.0033630205,0.000478140948193191,0.0510327950625,0.0032940802880979
1,"Rosenbergiella","succinate_glutamine","AA","succinate","glutamine",0.00104369625,0.000138513744775489,0.002264206,0.000507436209613443
1,"Rosenbergiella","succinate_glycerol","SA","succinate","glycerol",0.3845208275,0.0499446815713505,0.129839646125,0.0134710178927663
1,"Rosenbergiella","succinate_glycine","AA","succinate","glycine",0.000587562333333333,0.000294999338443514,0.00353439283333333,0.000862979888501138
1,"Rosenbergiella","succinate_ribose","SA","succinate","ribose",0.568883941,0.0445044327790673,0.32492138275,0.0223093296084723
1,"Salmonella","glucose_fumarate","SA","glucose","fumarate",0,0,0.00212408325,2.4355739612307e-05
1,"Salmonella","glucose_glutamine","SA","glucose","glutamine",0.001577141,0,0,0
1,"Salmonella","glucose_glycerol","SS","glucose","glycerol",0.00436033,0,0,0
1,"Salmonella","succinate_fumarate","AA","succinate","fumarate",0,0,0.00222869975,5.91979484151478e-05
1,"Shinella","glucose_fumarate","SA","glucose","fumarate",0,0,0.0002235875,2.56368096364063e-06
1,"Shinella","succinate_fumarate","AA","succinate","fumarate",0,0,0.0002346,6.23136477828092e-06
1,"Shinella.2","glucose_benzoate","SA","glucose","benzoate",0,0,0.0014925815625,0.000228083238996004
1,"Shinella.2","glucose_cellobiose","SS","glucose","cellobiose",4.63865e-05,4.63865e-05,0.000788099375,7.53826113098414e-05
1,"Shinella.2","glucose_fructose","SS","glucose","fructose",0,0,0.00093755075,7.55930306063606e-05
1,"Shinella.2","glucose_fumarate","SA","glucose","fumarate",0.002829576,0.00158553166295394,0.0019658791875,0.000409098926381222
1,"Shinella.2","glucose_glutamine","SA","glucose","glutamine",0.00062621775,0.000249439782586357,0.0011002976875,9.85350369370678e-05
1,"Shinella.2","glucose_glycerol","SS","glucose","glycerol",0,0,0.0006323006875,4.53671482025374e-05
1,"Shinella.2","glucose_glycine","SA","glucose","glycine",0.000432940666666667,0.000269592087792733,0.0233226346666667,0.00167123180480941
1,"Shinella.2","glucose_ribose","SS","glucose","ribose",0,0,0.006385918625,0.0018177896017402
1,"Shinella.2","succinate_benzoate","AA","succinate","benzoate",0.000463865,0.00016509076344595,0.101230711625,0.0267256600196077
1,"Shinella.2","succinate_cellobiose","SA","succinate","cellobiose",0.00039428525,4.44116925339394e-05,0.0715228833125,0.0190308025442215
1,"Shinella.2","succinate_fructose","SA","succinate","fructose",0.000463865,0.000193122399768472,0.0706414224375,0.0187505688513408
1,"Shinella.2","succinate_fumarate","AA","succinate","fumarate",0.011480657,0.0105886165392118,0.0593143353125,0.0154846267410445
1,"Shinella.2","succinate_glutamine","AA","succinate","glutamine",0.33055014375,0.019094789794448,0.075670512125,0.0200583083225661
1,"Shinella.2","succinate_glycerol","SA","succinate","glycerol",0.00030151225,4.44116925339394e-05,0.080170530375,0.0213304435045576
1,"Shinella.2","succinate_glycine","AA","succinate","glycine",0.128490583666667,0.0654654807498548,0.111464515083333,0.0268600228867313
1,"Shinella.2","succinate_ribose","SA","succinate","ribose",0.00037109875,0.000119764199541137,0.087093730125,0.0215761638916586
1,"Shinella.4","glucose_fumarate","SA","glucose","fumarate",0,0,0.00156511425,1.79462008810361e-05
1,"Shinella.4","succinate_fumarate","AA","succinate","fumarate",0,0,0.0016422005,4.36194302662243e-05
1,"Shinella.5","glucose_fumarate","SA","glucose","fumarate",0,0,0.0008407665,9.59948490371576e-06
1,"Shinella.5","succinate_fumarate","AA","succinate","fumarate",0.001020503,0.00060835324421507,0.000220497,9.8747084156909e-05
1,"Sphingobacterium.12","glucose_glutamine","SA","glucose","glutamine",0,0,0.00760513125,0.000112929187832741
1,"Sphingobacterium.12","succinate_glutamine","AA","succinate","glutamine",0,0,0.0081003665,0.000281128586974152
1,"Sphingobacterium.8","glucose_benzoate","SA","glucose","benzoate",6.957975e-05,6.957975e-05,2.8728625e-05,7.63725940224688e-06
1,"Sphingobacterium.8","glucose_fumarate","SA","glucose","fumarate",0,0,0.02013077525,0.00185618006631153
1,"Sphingobacterium.8","glucose_glutamine","SA","glucose","glutamine",0,0,0.0006878524,0.000244027672991452
1,"Sphingobacterium.8","glucose_glycine","SA","glucose","glycine",6.18486666666667e-05,6.18486666666667e-05,0.00534207441666667,0.00220880656606737
1,"Sphingobacterium.8","succinate_benzoate","AA","succinate","benzoate",2.32e-05,2.32e-05,7.450408125e-05,2.14999457152071e-05
1,"Sphingobacterium.8","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00011905025,1.43431948875881e-06
1,"Sphingobacterium.8","succinate_fructose","SA","succinate","fructose",0,0,0.00011717675,2.36649661947784e-07
1,"Sphingobacterium.8","succinate_fumarate","AA","succinate","fumarate",0.0329344095,0.00271931933309108,0.0211373968125,0.00196224848664296
1,"Sphingobacterium.8","succinate_glutamine","AA","succinate","glutamine",0,0,0.000717241415384615,0.000247064173367927
1,"Sphingobacterium.8","succinate_glycerol","SA","succinate","glycerol",0,0,0.00013505,5.57449698777086e-07
1,"Sphingobacterium.8","succinate_glycine","AA","succinate","glycine",0,0,0.007705408,0.00292254918770986
1,"Sphingobacterium.8","succinate_ribose","SA","succinate","ribose",2.32e-05,2.32e-05,3.4119125e-05,1.52701911218871e-05
1,"Stenotrophomonas","glucose_fumarate","SA","glucose","fumarate",0.001577141,0.000742184,0,0
1,"Stenotrophomonas","succinate_fumarate","AA","succinate","fumarate",0.0218016515,0.00979615645631674,0,0
1,"Stenotrophomonas.1","glucose_benzoate","SA","glucose","benzoate",0,0,0.000241227942857143,4.14734564645748e-05
1,"Stenotrophomonas.1","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.00013699305,3.00227380710463e-05
1,"Stenotrophomonas.1","glucose_fructose","SS","glucose","fructose",0,0,0.000135082508333333,2.95934794031799e-05
1,"Stenotrophomonas.1","glucose_fumarate","SA","glucose","fumarate",6.957975e-05,6.957975e-05,8.402118125e-05,2.21174033889929e-05
1,"Stenotrophomonas.1","glucose_glutamine","SA","glucose","glutamine",0.0038268855,0.000712980052980271,0.00280357214375,0.000711087358594668
1,"Stenotrophomonas.1","glucose_glycerol","SS","glucose","glycerol",0,0,0.000153091108333333,3.35022688659052e-05
1,"Stenotrophomonas.1","glucose_glycine","SA","glucose","glycine",0,0,0.000165511322222222,4.24576593336355e-05
1,"Stenotrophomonas.1","glucose_ribose","SS","glucose","ribose",0,0,0.000154483925,3.38440879426618e-05
1,"Stenotrophomonas.1","succinate_benzoate","AA","succinate","benzoate",0.01373040175,0.00121316417202423,0.01225004125,0.00225774234863642
1,"Stenotrophomonas.1","succinate_cellobiose","SA","succinate","cellobiose",0.005751925,0.00110226922082455,0.0086712115,0.00162730694632043
1,"Stenotrophomonas.1","succinate_fructose","SA","succinate","fructose",0.0060534375,0.00273362357103103,0.0085448535,0.00160401651998082
1,"Stenotrophomonas.1","succinate_fumarate","AA","succinate","fumarate",0.00020873925,0.00020873925,0.0070347093125,0.00133243180132079
1,"Stenotrophomonas.1","succinate_glutamine","AA","succinate","glutamine",0.00194823275,0.0005123554275737,0.011999388375,0.00181757447969661
1,"Stenotrophomonas.1","succinate_glycerol","SA","succinate","glycerol",0.000185546,0.000185546,0.009741205875,0.00181561012495171
1,"Stenotrophomonas.1","succinate_glycine","AA","succinate","glycine",0.002226552,0.000245454286381395,0.01057543425,0.0022911822170856
1,"Stenotrophomonas.1","succinate_ribose","SA","succinate","ribose",0.00034789875,0.000201750170543247,0.009834838,0.00183427558197227
1,"Stenotrophomonas.12","glucose_glycine","SA","glucose","glycine",0,0,0.001627430625,0.000541857887043666
1,"Stenotrophomonas.12","succinate_glycine","AA","succinate","glycine",0,0,0.00174873675,0.000584764807504227
1,"Stenotrophomonas.14","glucose_fumarate","SA","glucose","fumarate",0.0055199925,0.00160218151537284,0.0041336625,0.000268827376283896
1,"Stenotrophomonas.14","succinate_fumarate","AA","succinate","fumarate",0.012524353,0.00449063406994532,0.004335186625,0.000285816934652525
1,"Stenotrophomonas.16","glucose_glycine","SA","glucose","glycine",0,0,0.001919943625,0.000387034849582278
1,"Stenotrophomonas.16","glucose_ribose","SS","glucose","ribose",0,0,0.000512629375,4.98639087294957e-05
1,"Stenotrophomonas.16","succinate_benzoate","AA","succinate","benzoate",0,0,0.001689112,8.10408144980046e-05
1,"Stenotrophomonas.16","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00121996975,1.31781090852406e-05
1,"Stenotrophomonas.16","succinate_fructose","SA","succinate","fructose",0.00020873925,0.00020873925,0.000300694875,0.000134475719648594
1,"Stenotrophomonas.16","succinate_fumarate","AA","succinate","fumarate",0,0,0.00099578825,4.56755453123808e-06
1,"Stenotrophomonas.16","succinate_glutamine","AA","succinate","glutamine",0.00099730975,0.000252298784628257,0.0003207053125,0.000143595596628394
1,"Stenotrophomonas.16","succinate_glycerol","SA","succinate","glycerol",0,0,0.001364963,4.98125370765232e-06
1,"Stenotrophomonas.16","succinate_glycine","AA","succinate","glycine",0.000958654333333333,0.000486014047998043,0.00174470391666667,0.000435268007436527
1,"Stenotrophomonas.16","succinate_ribose","SA","succinate","ribose",0.00092773,0.000353269059175156,0.0006183974375,0.00016852316507432
1,"Stenotrophomonas.19","succinate_benzoate","AA","succinate","benzoate",0,0,0.0001251195,6.00293190171825e-06
1,"Stenotrophomonas.19","succinate_cellobiose","SA","succinate","cellobiose",0,0,9.0368125e-05,9.76159769517776e-07
1,"Stenotrophomonas.19","succinate_fructose","SA","succinate","fructose",0,0,8.909475e-05,1.61484676775641e-07
1,"Stenotrophomonas.19","succinate_fumarate","AA","succinate","fumarate",0,0,7.3762075e-05,3.38333514880904e-07
1,"Stenotrophomonas.19","succinate_glutamine","AA","succinate","glutamine",0,0,9.5023825e-05,2.32637609397642e-06
1,"Stenotrophomonas.19","succinate_glycerol","SA","succinate","glycerol",0,0,0.0001011085,3.68891470037823e-07
1,"Stenotrophomonas.19","succinate_glycine","AA","succinate","glycine",0,0,0.000109413,1.46298917744915e-06
1,"Stenotrophomonas.19","succinate_ribose","SA","succinate","ribose",0,0,0.00010203975,1.75488026063509e-06
1,"Stenotrophomonas.2","glucose_benzoate","SA","glucose","benzoate",0,0,0.000453063166666667,7.58056580083125e-05
1,"Stenotrophomonas.2","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.000319508375,5.27686710006642e-05
1,"Stenotrophomonas.2","glucose_fructose","SS","glucose","fructose",0,0,0.00027145335,5.55978079105268e-05
1,"Stenotrophomonas.2","glucose_fumarate","SA","glucose","fumarate",9.2773e-05,9.2773e-05,0.000271154125,5.43753694136781e-05
1,"Stenotrophomonas.2","glucose_glutamine","SA","glucose","glutamine",0.0051257075,0.000804664062583521,0.0030316186875,0.000724559526186023
1,"Stenotrophomonas.2","glucose_glycerol","SS","glucose","glycerol",0,0,0.000357069875,5.8795989477368e-05
1,"Stenotrophomonas.2","glucose_glycine","SA","glucose","glycine",0.000123697333333333,0.000123697333333333,0.000193026333333333,6.83470984279523e-05
1,"Stenotrophomonas.2","glucose_ribose","SS","glucose","ribose",0,0,0.00036032025,5.94725702262186e-05
1,"Stenotrophomonas.2","succinate_benzoate","AA","succinate","benzoate",0.0131505705,0.00102427349378226,0.012358113,0.00188075551299115
1,"Stenotrophomonas.2","succinate_cellobiose","SA","succinate","cellobiose",0.005844698,0.000975955498238863,0.0086879056875,0.00135129181472744
1,"Stenotrophomonas.2","succinate_fructose","SA","succinate","fructose",0.006494109,0.00265147926351861,0.00857344275,0.00133170695508203
1,"Stenotrophomonas.2","succinate_fumarate","AA","succinate","fumarate",0,0,0.0071881531875,0.00110664908751223
1,"Stenotrophomonas.2","succinate_glutamine","AA","succinate","glutamine",0.002064199,0.000551947209302212,0.0121990025,0.00155893373746472
1,"Stenotrophomonas.2","succinate_glycerol","SA","succinate","glycerol",0.00016235275,0.00016235275,0.0097668095,0.00150652233982629
